regime,naive_cost,break_even_cost,review_cost,ours_cost,escalation_rate,beats_naive
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.2936893203883493,0.37732515217784957,0.06192252510760401,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.3191747572815533,0.3773441657032218,0.06125025620004099,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.3446601941747574,0.37890515524230056,0.06125025620004099,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.370145631067961,0.37927111337075675,0.06074605451936872,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.395631067961165,0.3800139989692301,0.06040992006558721,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.421116504854369,0.38114666183783485,0.06024185283869645,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.4466019417475726,0.381859564569375,0.059905718384914944,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.4720873786407767,0.3955892103467008,0.03583521213363394,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.4975728155339807,0.394823445835829,0.035162943226070914,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.5230582524271843,0.39359937178754995,0.03432260709161712,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.5485436893203883,0.3919041384017495,0.03331420373027259,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.574029126213592,0.39188794556420714,0.03297806927649107,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.599514563106796,0.3918546196598459,0.032641934822709565,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.625,0.39092180774748925,0.031969665915146536,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.6504854368932036,0.3899547297014946,0.031297397007583515,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.6759708737864076,0.39030261453385523,0.03112932978069276,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.7014563106796117,0.38882582774999647,0.030288993646238983,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.7269417475728153,0.38409804153724003,0.028272186923549908,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.7524271844660193,0.38296819935646526,0.02759991801598688,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.7779126213592233,0.3875793971389171,0.0031932773109243696,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.803398058252427,0.38624730119374295,0.0026890756302521005,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.828883495145631,0.38536494825256645,0.0023529411764705885,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.854368932038835,0.38398573637364014,0.0018487394957983194,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.8798543689320386,0.38306483403212105,0.0015126050420168065,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.9053398058252426,0.3791970441977407,0.00016806722689075628,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.9308252427184467,0.3787087517934003,0.0,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.9563106796116503,0.3787087517934003,0.0,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,2.9817961165048543,0.3787087517934003,0.0,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,3.0072815533980584,0.3787087517934003,0.0,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,3.032766990291262,0.3787087517934003,0.0,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,3.058252427184466,0.3787087517934003,0.0,False
